img1,img2,label,cosine,id1,id2,pair_type
Alicia_Witt_0001.jpg,Alicia_Witt_0004.jpg,1,0.546656,Alicia_Witt,Alicia_Witt,positive
Andres_Manuel_Lopez_Obrador_0001.jpg,Andres_Manuel_Lopez_Obrador_0002.jpg,1,0.631381,Andres_Manuel_Lopez_Obrador,Andres_Manuel_Lopez_Obrador,positive
Anthony_Ervin_0001.jpg,Anthony_Ervin_0004.jpg,1,0.641891,Anthony_Ervin,Anthony_Ervin,positive
Bilal_Erdogan_0001.jpg,Bilal_Erdogan_0002.jpg,1,0.505457,Bilal_Erdogan,Bilal_Erdogan,positive
Billy_Sollie_0001.jpg,Billy_Sollie_0002.jpg,1,0.687873,Billy_Sollie,Billy_Sollie,positive
Edward_Said_0001.jpg,Edward_Said_0003.jpg,1,0.526198,Edward_Said,Edward_Said,positive
Gary_Doer_0001.jpg,Gary_Doer_0002.jpg,1,0.679473,Gary_Doer,Gary_Doer,positive
Jan_Ullrich_0001.jpg,Jan_Ullrich_0004.jpg,1,0.582204,Jan_Ullrich,Jan_Ullrich,positive
John_Tyson_0001.jpg,John_Tyson_0004.jpg,1,0.557698,John_Tyson,John_Tyson,positive
Klaus_Zwickel_0001.jpg,Klaus_Zwickel_0004.jpg,1,0.723536,Klaus_Zwickel,Klaus_Zwickel,positive
Koji_Uehara_0001.jpg,Koji_Uehara_0002.jpg,1,0.427796,Koji_Uehara,Koji_Uehara,positive
Mayumi_Moriyama_0001.jpg,Mayumi_Moriyama_0004.jpg,1,0.630779,Mayumi_Moriyama,Mayumi_Moriyama,positive
Norman_Mineta_0001.jpg,Norman_Mineta_0003.jpg,1,0.675640,Norman_Mineta,Norman_Mineta,positive
Percy_Gibson_0001.jpg,Percy_Gibson_0002.jpg,1,0.590379,Percy_Gibson,Percy_Gibson,positive
Peter_Caruana_0001.jpg,Peter_Caruana_0003.jpg,1,0.429061,Peter_Caruana,Peter_Caruana,positive
Robert_Hanssen_0001.jpg,Robert_Hanssen_0002.jpg,1,0.391824,Robert_Hanssen,Robert_Hanssen,positive
Vagit_Alekperov_0001.jpg,Vagit_Alekperov_0004.jpg,1,0.675180,Vagit_Alekperov,Vagit_Alekperov,positive
Franco_Dragone_0001.jpg,Franco_Dragone_0002.jpg,1,0.620774,Franco_Dragone,Franco_Dragone,positive
Jimmy_Gobble_0001.jpg,Jimmy_Gobble_0003.jpg,1,0.066898,Jimmy_Gobble,Jimmy_Gobble,positive
Judith_Nathan_0001.jpg,Judith_Nathan_0002.jpg,1,0.585171,Judith_Nathan,Judith_Nathan,positive
Paul_Johnson_0001.jpg,Paul_Johnson_0002.jpg,1,0.718380,Paul_Johnson,Paul_Johnson,positive
Yao_Ming_0001.jpg,Yao_Ming_0003.jpg,1,0.644364,Yao_Ming,Yao_Ming,positive
Alice_Fisher_0001.jpg,Alice_Fisher_0002.jpg,1,0.516091,Alice_Fisher,Alice_Fisher,positive
Caroline_Dhavernas_0001.jpg,Caroline_Dhavernas_0004.jpg,1,0.660102,Caroline_Dhavernas,Caroline_Dhavernas,positive
Doug_Duncan_0001.jpg,Doug_Duncan_0002.jpg,1,0.660648,Doug_Duncan,Doug_Duncan,positive
John_Allen_Muhammad_0001.jpg,John_Allen_Muhammad_0003.jpg,1,0.473889,John_Allen_Muhammad,John_Allen_Muhammad,positive
Leander_Paes_0001.jpg,Leander_Paes_0004.jpg,1,0.715038,Leander_Paes,Leander_Paes,positive
Mauricio_Macri_0001.jpg,Mauricio_Macri_0004.jpg,1,0.670682,Mauricio_Macri,Mauricio_Macri,positive
Robert_Kocharian_0001.jpg,Robert_Kocharian_0004.jpg,1,0.742858,Robert_Kocharian,Robert_Kocharian,positive
Svend_Aage_Jensby_0001.jpg,Svend_Aage_Jensby_0002.jpg,1,0.671734,Svend_Aage_Jensby,Svend_Aage_Jensby,positive
Vicente_Fernandez_0001.jpg,Vicente_Fernandez_0002.jpg,1,0.640284,Vicente_Fernandez,Vicente_Fernandez,positive
Yuvraj_Singh_0001.jpg,Yuvraj_Singh_0004.jpg,1,0.539451,Yuvraj_Singh,Yuvraj_Singh,positive
Alvaro_Silva_Calderon_0001.jpg,Alvaro_Silva_Calderon_0002.jpg,1,0.406831,Alvaro_Silva_Calderon,Alvaro_Silva_Calderon,positive
Andrew_Weissmann_0001.jpg,Andrew_Weissmann_0002.jpg,1,0.654049,Andrew_Weissmann,Andrew_Weissmann,positive
Christine_Gregoire_0001.jpg,Christine_Gregoire_0003.jpg,1,0.663230,Christine_Gregoire,Christine_Gregoire,positive
Gerard_Kleisterlee_0001.jpg,Gerard_Kleisterlee_0004.jpg,1,0.779565,Gerard_Kleisterlee,Gerard_Kleisterlee,positive
Gina_Centrello_0001.jpg,Gina_Centrello_0003.jpg,1,0.683303,Gina_Centrello,Gina_Centrello,positive
Katrin_Cartlidge_0001.jpg,Katrin_Cartlidge_0003.jpg,1,0.747470,Katrin_Cartlidge,Katrin_Cartlidge,positive
Marisa_Tomei_0001.jpg,Marisa_Tomei_0002.jpg,1,0.649372,Marisa_Tomei,Marisa_Tomei,positive
Mauricio_Pochetino_0001.jpg,Mauricio_Pochetino_0002.jpg,1,0.588412,Mauricio_Pochetino,Mauricio_Pochetino,positive
Michel_Duclos_0001.jpg,Michel_Duclos_0002.jpg,1,0.774979,Michel_Duclos,Michel_Duclos,positive
Nabil_Shaath_0001.jpg,Nabil_Shaath_0002.jpg,1,0.561687,Nabil_Shaath,Nabil_Shaath,positive
Norbert_van_Heyst_0001.jpg,Norbert_van_Heyst_0002.jpg,1,0.115511,Norbert_van_Heyst,Norbert_van_Heyst,positive
Prince_Naruhito_0001.jpg,Prince_Naruhito_0004.jpg,1,0.738839,Prince_Naruhito,Prince_Naruhito,positive
Zeljko_Rebraca_0001.jpg,Zeljko_Rebraca_0002.jpg,1,0.834206,Zeljko_Rebraca,Zeljko_Rebraca,positive
Ben_Howland_0001.jpg,Ben_Howland_0004.jpg,1,0.673677,Ben_Howland,Ben_Howland,positive
Chistian_Stahl_0001.jpg,Chistian_Stahl_0002.jpg,1,0.712865,Chistian_Stahl,Chistian_Stahl,positive
Dominique_Perben_0001.jpg,Dominique_Perben_0003.jpg,1,0.665733,Dominique_Perben,Dominique_Perben,positive
Edith_Masai_0001.jpg,Edith_Masai_0002.jpg,1,0.613579,Edith_Masai,Edith_Masai,positive
Erika_Harold_0001.jpg,Erika_Harold_0002.jpg,1,0.672329,Erika_Harold,Erika_Harold,positive
Alexander_Downer_0001.jpg,Alexander_Downer_0003.jpg,1,0.554900,Alexander_Downer,Alexander_Downer,positive
Candie_Kung_0001.jpg,Candie_Kung_0002.jpg,1,0.420294,Candie_Kung,Candie_Kung,positive
Danny_Morgan_0001.jpg,Danny_Morgan_0002.jpg,1,0.117608,Danny_Morgan,Danny_Morgan,positive
Janine_Pietsch_0001.jpg,Janine_Pietsch_0004.jpg,1,0.526814,Janine_Pietsch,Janine_Pietsch,positive
Javier_Weber_0001.jpg,Javier_Weber_0003.jpg,1,0.679674,Javier_Weber,Javier_Weber,positive
Jennifer_Pena_0001.jpg,Jennifer_Pena_0004.jpg,1,0.560245,Jennifer_Pena,Jennifer_Pena,positive
Jorge_Moreno_0001.jpg,Jorge_Moreno_0002.jpg,1,0.636817,Jorge_Moreno,Jorge_Moreno,positive
Miranda_Gaddis_0001.jpg,Miranda_Gaddis_0002.jpg,1,0.750391,Miranda_Gaddis,Miranda_Gaddis,positive
Quin_Snyder_0001.jpg,Quin_Snyder_0004.jpg,1,0.683597,Quin_Snyder,Quin_Snyder,positive
Rachel_Leigh_Cook_0001.jpg,Rachel_Leigh_Cook_0002.jpg,1,0.376266,Rachel_Leigh_Cook,Rachel_Leigh_Cook,positive
Tony_Clement_0001.jpg,Tony_Clement_0002.jpg,1,0.679451,Tony_Clement,Tony_Clement,positive
Bijan_Darvish_0001.jpg,Bijan_Darvish_0002.jpg,1,0.626707,Bijan_Darvish,Bijan_Darvish,positive
Carson_Daly_0001.jpg,Carson_Daly_0002.jpg,1,0.755540,Carson_Daly,Carson_Daly,positive
Dave_McGinnis_0001.jpg,Dave_McGinnis_0002.jpg,1,0.504947,Dave_McGinnis,Dave_McGinnis,positive
Larry_Campbell_0001.jpg,Larry_Campbell_0002.jpg,1,0.592899,Larry_Campbell,Larry_Campbell,positive
Mark_Polansky_0001.jpg,Mark_Polansky_0003.jpg,1,0.840784,Mark_Polansky,Mark_Polansky,positive
Tracy_Wyle_0001.jpg,Tracy_Wyle_0002.jpg,1,0.571413,Tracy_Wyle,Tracy_Wyle,positive
Ashley_Judd_0001.jpg,Ashley_Judd_0002.jpg,1,0.486884,Ashley_Judd,Ashley_Judd,positive
Lyudmila_Putin_0001.jpg,Lyudmila_Putin_0002.jpg,1,0.688746,Lyudmila_Putin,Lyudmila_Putin,positive
Mark_Swartz_0001.jpg,Mark_Swartz_0002.jpg,1,0.636903,Mark_Swartz,Mark_Swartz,positive
Mian_Khursheed_Mehmood_Kasuri_0001.jpg,Mian_Khursheed_Mehmood_Kasuri_0002.jpg,1,0.773245,Mian_Khursheed_Mehmood_Kasuri,Mian_Khursheed_Mehmood_Kasuri,positive
Oscar_DLeon_0001.jpg,Oscar_DLeon_0002.jpg,1,0.473754,Oscar_DLeon,Oscar_DLeon,positive
Shirley_Jones_0001.jpg,Shirley_Jones_0004.jpg,1,0.520165,Shirley_Jones,Shirley_Jones,positive
Margaret_Thatcher_0001.jpg,Margaret_Thatcher_0004.jpg,1,0.405659,Margaret_Thatcher,Margaret_Thatcher,positive
Dave_Campo_0001.jpg,Dave_Campo_0004.jpg,1,0.151106,Dave_Campo,Dave_Campo,positive
Chita_Rivera_0001.jpg,Chita_Rivera_0004.jpg,1,0.289564,Chita_Rivera,Chita_Rivera,positive
Mitzi_Gaynor_0001.jpg,Mitzi_Gaynor_0004.jpg,1,0.308725,Mitzi_Gaynor,Mitzi_Gaynor,positive
Larry_Hagman_0001.jpg,Larry_Hagman_0004.jpg,1,0.344964,Larry_Hagman,Larry_Hagman,positive
Lynn_Redgrave_0001.jpg,Lynn_Redgrave_0003.jpg,1,0.405019,Lynn_Redgrave,Lynn_Redgrave,positive
Martin_Scorsese_0001.jpg,Martin_Scorsese_0004.jpg,1,0.447689,Martin_Scorsese,Martin_Scorsese,positive
Arie_Haan_0001.jpg,Arie_Haan_0004.jpg,1,0.386981,Arie_Haan,Arie_Haan,positive
Edgar_Savisaar_0001.jpg,Edgar_Savisaar_0003.jpg,1,0.378290,Edgar_Savisaar,Edgar_Savisaar,positive
George_W_Bush_0001.jpg,George_W_Bush_0004.jpg,1,0.162116,George_W_Bush,George_W_Bush,positive
Jim_Fassel_0001.jpg,Jim_Fassel_0004.jpg,1,0.266604,Jim_Fassel,Jim_Fassel,positive
Adoor_Gopalakarishnan_0001.jpg,Adoor_Gopalakarishnan_0003.jpg,1,0.379904,Adoor_Gopalakarishnan,Adoor_Gopalakarishnan,positive
Peter_OToole_0001.jpg,Peter_OToole_0004.jpg,1,0.233868,Peter_OToole,Peter_OToole,positive
Debbie_Reynolds_0001.jpg,Debbie_Reynolds_0004.jpg,1,0.507812,Debbie_Reynolds,Debbie_Reynolds,positive
Bill_Clinton_0001.jpg,Bill_Clinton_0004.jpg,1,0.516072,Bill_Clinton,Bill_Clinton,positive
Donald_Trump_0001.jpg,Donald_Trump_0004.jpg,1,0.130299,Donald_Trump,Donald_Trump,positive
John_Danforth_0001.jpg,John_Danforth_0003.jpg,1,0.599856,John_Danforth,John_Danforth,positive
Freda_Black_0001.jpg,Freda_Black_0002.jpg,1,0.339439,Freda_Black,Freda_Black,positive
David_Canary_0001.jpg,David_Canary_0004.jpg,1,0.490728,David_Canary,David_Canary,positive
Geno_Auriemma_0001.jpg,Geno_Auriemma_0004.jpg,1,0.522475,Geno_Auriemma,Geno_Auriemma,positive
Bill_Parcells_0001.jpg,Bill_Parcells_0004.jpg,1,0.542270,Bill_Parcells,Bill_Parcells,positive
Elmar_Brok_0001.jpg,Elmar_Brok_0003.jpg,1,0.482477,Elmar_Brok,Elmar_Brok,positive
Gregory_Peck_0001.jpg,Gregory_Peck_0003.jpg,1,0.358710,Gregory_Peck,Gregory_Peck,positive
Michael_J_Fox_0001.jpg,Michael_J_Fox_0004.jpg,1,0.599823,Michael_J_Fox,Michael_J_Fox,positive
Stephen_Friedman_0001.jpg,Stephen_Friedman_0003.jpg,1,0.611976,Stephen_Friedman,Stephen_Friedman,positive
Jack_LaLanne_0001.jpg,Jack_LaLanne_0004.jpg,1,0.503979,Jack_LaLanne,Jack_LaLanne,positive
Nuon_Chea_0001.jpg,Nuon_Chea_0004.jpg,1,0.031642,Nuon_Chea,Nuon_Chea,positive
Roy_Romanow_0001.jpg,Roy_Romanow_0003.jpg,1,0.401341,Roy_Romanow,Roy_Romanow,positive
Alex_Sink_0001.jpg,Alex_Sink_0003.jpg,1,0.591359,Alex_Sink,Alex_Sink,positive
Kamal_Kharrazi_0001.jpg,Kamal_Kharrazi_0002.jpg,1,-0.010436,Kamal_Kharrazi,Kamal_Kharrazi,positive
Claudette_Robinson_0001.jpg,Claudette_Robinson_0004.jpg,1,0.458483,Claudette_Robinson,Claudette_Robinson,positive
Floyd_Keith_0001.jpg,Floyd_Keith_0002.jpg,1,0.570661,Floyd_Keith,Floyd_Keith,positive
Humberto_Coelho_0001.jpg,Humberto_Coelho_0004.jpg,1,0.431593,Humberto_Coelho,Humberto_Coelho,positive
Jean-Claude_Juncker_0001.jpg,Jean-Claude_Juncker_0004.jpg,1,0.402821,Jean-Claude_Juncker,Jean-Claude_Juncker,positive
Deniz_Baykal_0001.jpg,Deniz_Baykal_0004.jpg,1,0.580560,Deniz_Baykal,Deniz_Baykal,positive
Haydar_Aliyev_0001.jpg,Haydar_Aliyev_0003.jpg,1,0.400905,Haydar_Aliyev,Haydar_Aliyev,positive
Li_Changchun_0001.jpg,Li_Changchun_0004.jpg,1,-0.041275,Li_Changchun,Li_Changchun,positive
Mike_Babcock_0001.jpg,Mike_Babcock_0004.jpg,1,0.437316,Mike_Babcock,Mike_Babcock,positive
Teddy_Kollek_0001.jpg,Teddy_Kollek_0004.jpg,1,0.564546,Teddy_Kollek,Teddy_Kollek,positive
Amram_Mitzna_0001.jpg,Amram_Mitzna_0004.jpg,1,0.500008,Amram_Mitzna,Amram_Mitzna,positive
Billy_Donovan_0001.jpg,Billy_Donovan_0004.jpg,1,0.532906,Billy_Donovan,Billy_Donovan,positive
David_Carradine_0001.jpg,David_Carradine_0004.jpg,1,0.492670,David_Carradine,David_Carradine,positive
Janusz_Kaminski_0001.jpg,Janusz_Kaminski_0004.jpg,1,-0.004967,Janusz_Kaminski,Janusz_Kaminski,positive
Paul_Newman_0001.jpg,Paul_Newman_0002.jpg,1,0.401932,Paul_Newman,Paul_Newman,positive
Robert_Blake_0001.jpg,Robert_Blake_0004.jpg,1,0.456449,Robert_Blake,Robert_Blake,positive
Anthony_Hopkins_0001.jpg,Anthony_Hopkins_0004.jpg,1,0.486371,Anthony_Hopkins,Anthony_Hopkins,positive
Enos_Slaughter_0001.jpg,Enos_Slaughter_0004.jpg,1,0.357473,Enos_Slaughter,Enos_Slaughter,positive
Gabriel_Valdes_0001.jpg,Gabriel_Valdes_0004.jpg,1,0.577856,Gabriel_Valdes,Gabriel_Valdes,positive
Janet_Chandler_0001.jpg,Janet_Chandler_0003.jpg,1,0.005501,Janet_Chandler,Janet_Chandler,positive
Jim_Leach_0001.jpg,Jim_Leach_0002.jpg,1,0.508692,Jim_Leach,Jim_Leach,positive
Pyar_Jung_Thapa_0001.jpg,Pyar_Jung_Thapa_0003.jpg,1,-0.026140,Pyar_Jung_Thapa,Pyar_Jung_Thapa,positive
Michael_Chang_0001.jpg,Michael_Chang_0004.jpg,1,0.582486,Michael_Chang,Michael_Chang,positive
Robbie_Fowler_0001.jpg,Robbie_Fowler_0004.jpg,1,0.529784,Robbie_Fowler,Robbie_Fowler,positive
Salman_Rushdie_0001.jpg,Salman_Rushdie_0004.jpg,1,0.484001,Salman_Rushdie,Salman_Rushdie,positive
Steve_Largent_0001.jpg,Steve_Largent_0004.jpg,1,0.503600,Steve_Largent,Steve_Largent,positive
Zafarullah_Khan_Jamali_0001.jpg,Zafarullah_Khan_Jamali_0002.jpg,1,0.079368,Zafarullah_Khan_Jamali,Zafarullah_Khan_Jamali,positive
Ashanti_0001.jpg,Ashanti_0004.jpg,1,0.578132,Ashanti,Ashanti,positive
Dan_Kellner_0001.jpg,Dan_Kellner_0002.jpg,1,0.040361,Dan_Kellner,Dan_Kellner,positive
Maria_Shriver_0001.jpg,Maria_Shriver_0003.jpg,1,0.486382,Maria_Shriver,Maria_Shriver,positive
Max_von_Sydow_0001.jpg,Max_von_Sydow_0002.jpg,1,0.576530,Max_von_Sydow,Max_von_Sydow,positive
Robert_Towne_0001.jpg,Robert_Towne_0002.jpg,1,0.433268,Robert_Towne,Robert_Towne,positive
Bernadette_Peters_0001.jpg,Bernadette_Peters_0003.jpg,1,0.338749,Bernadette_Peters,Bernadette_Peters,positive
Cristian_Barros_0001.jpg,Cristian_Barros_0003.jpg,1,0.241695,Cristian_Barros,Cristian_Barros,positive
Ozzy_Osbourne_0001.jpg,Ozzy_Osbourne_0002.jpg,1,0.437353,Ozzy_Osbourne,Ozzy_Osbourne,positive
Charlie_Zaa_0001.jpg,Charlie_Zaa_0004.jpg,1,0.543536,Charlie_Zaa,Charlie_Zaa,positive
Mona_Rishmawi_0001.jpg,Mona_Rishmawi_0002.jpg,1,0.406342,Mona_Rishmawi,Mona_Rishmawi,positive
Nick_Nolte_0001.jpg,Nick_Nolte_0004.jpg,1,0.366648,Nick_Nolte,Nick_Nolte,positive
Robert_Durst_0001.jpg,Robert_Durst_0004.jpg,1,0.245495,Robert_Durst,Robert_Durst,positive
Wang_Yi_0001.jpg,Wang_Yi_0004.jpg,1,0.681454,Wang_Yi,Wang_Yi,positive
Bertie_Ahern_0001.jpg,Bertie_Ahern_0003.jpg,1,0.545205,Bertie_Ahern,Bertie_Ahern,positive
Chris_Pronger_0001.jpg,Chris_Pronger_0004.jpg,1,0.386421,Chris_Pronger,Chris_Pronger,positive
Darrell_Porter_0001.jpg,Darrell_Porter_0003.jpg,1,0.407977,Darrell_Porter,Darrell_Porter,positive
Hartmut_Mehdorn_0001.jpg,Hartmut_Mehdorn_0004.jpg,1,0.487235,Hartmut_Mehdorn,Hartmut_Mehdorn,positive
John_Swofford_0001.jpg,John_Swofford_0002.jpg,1,0.044608,John_Swofford,John_Swofford,positive
Kjell_Magne_Bondevik_0001.jpg,Kjell_Magne_Bondevik_0003.jpg,1,0.666225,Kjell_Magne_Bondevik,Kjell_Magne_Bondevik,positive
Michael_Bloomberg_0001.jpg,Michael_Bloomberg_0002.jpg,1,0.553618,Michael_Bloomberg,Michael_Bloomberg,positive
Paula_Zahn_0001.jpg,Paula_Zahn_0004.jpg,1,0.510392,Paula_Zahn,Paula_Zahn,positive
Rafael_Vinoly_0001.jpg,Rafael_Vinoly_0002.jpg,1,0.595297,Rafael_Vinoly,Rafael_Vinoly,positive
Rob_Schneider_0001.jpg,Rob_Schneider_0003.jpg,1,0.665478,Rob_Schneider,Rob_Schneider,positive
Sepp_Blatter_0001.jpg,Sepp_Blatter_0004.jpg,1,0.549199,Sepp_Blatter,Sepp_Blatter,positive
Sid_Caesar_0001.jpg,Sid_Caesar_0003.jpg,1,0.458401,Sid_Caesar,Sid_Caesar,positive
Augustin_Calleri_0001.jpg,Augustin_Calleri_0004.jpg,1,0.058215,Augustin_Calleri,Augustin_Calleri,positive
George_Karl_0001.jpg,George_Karl_0002.jpg,1,0.536764,George_Karl,George_Karl,positive
Gloria_Trevi_0001.jpg,Gloria_Trevi_0003.jpg,1,0.321528,Gloria_Trevi,Gloria_Trevi,positive
Heather_Willson_0001.jpg,Heather_Willson_0003.jpg,1,0.655227,Heather_Willson,Heather_Willson,positive
Javier_Vazquez_0001.jpg,Javier_Vazquez_0004.jpg,1,0.539204,Javier_Vazquez,Javier_Vazquez,positive
Alan_Trammell_0001.jpg,Alan_Trammell_0004.jpg,1,0.539200,Alan_Trammell,Alan_Trammell,positive
Ariel_Sharon_0001.jpg,Ariel_Sharon_0004.jpg,1,0.545831,Ariel_Sharon,Ariel_Sharon,positive
Halle_Berry_0001.jpg,Halle_Berry_0002.jpg,1,0.562961,Halle_Berry,Halle_Berry,positive
Jim_Tressel_0001.jpg,Jim_Tressel_0004.jpg,1,0.552915,Jim_Tressel,Jim_Tressel,positive
Marcelo_Rios_0001.jpg,Marcelo_Rios_0004.jpg,1,0.489273,Marcelo_Rios,Marcelo_Rios,positive
Marcos_Milinkovic_0001.jpg,Marcos_Milinkovic_0003.jpg,1,0.687608,Marcos_Milinkovic,Marcos_Milinkovic,positive
Ringo_Starr_0001.jpg,Ringo_Starr_0004.jpg,1,0.384710,Ringo_Starr,Ringo_Starr,positive
Stephen_Daldry_0001.jpg,Stephen_Daldry_0002.jpg,1,0.612081,Stephen_Daldry,Stephen_Daldry,positive
Sue_Wicks_0001.jpg,Sue_Wicks_0002.jpg,1,0.498003,Sue_Wicks,Sue_Wicks,positive
Suzanne_Mubarak_0001.jpg,Suzanne_Mubarak_0003.jpg,1,0.468599,Suzanne_Mubarak,Suzanne_Mubarak,positive
Ben_Stein_0001.jpg,Ben_Stein_0004.jpg,1,0.498350,Ben_Stein,Ben_Stein,positive
Federico_Castelan_Sayre_0001.jpg,Federico_Castelan_Sayre_0002.jpg,1,0.619007,Federico_Castelan_Sayre,Federico_Castelan_Sayre,positive
Hugo_Colace_0001.jpg,Hugo_Colace_0003.jpg,1,0.439962,Hugo_Colace,Hugo_Colace,positive
Javier_Bardem_0001.jpg,Javier_Bardem_0004.jpg,1,0.429203,Javier_Bardem,Javier_Bardem,positive
Jose_Jose_0001.jpg,Jose_Jose_0003.jpg,1,0.642647,Jose_Jose,Jose_Jose,positive
Luc_Montagnier_0001.jpg,Luc_Montagnier_0004.jpg,1,0.638556,Luc_Montagnier,Luc_Montagnier,positive
Maria_Simon_0001.jpg,Maria_Simon_0004.jpg,1,0.501098,Maria_Simon,Maria_Simon,positive
Omar_Vizquel_0001.jpg,Omar_Vizquel_0004.jpg,1,0.560239,Omar_Vizquel,Omar_Vizquel,positive
Qazi_Hussain_Ahmed_0001.jpg,Qazi_Hussain_Ahmed_0002.jpg,1,0.136351,Qazi_Hussain_Ahmed,Qazi_Hussain_Ahmed,positive
Craig_Fitzgibbon_0001.jpg,Craig_Fitzgibbon_0002.jpg,1,0.463532,Craig_Fitzgibbon,Craig_Fitzgibbon,positive
Curtis_Strange_0001.jpg,Curtis_Strange_0003.jpg,1,0.441447,Curtis_Strange,Curtis_Strange,positive
Deepa_Mehta_0001.jpg,Deepa_Mehta_0004.jpg,1,0.518619,Deepa_Mehta,Deepa_Mehta,positive
Jim_Flaherty_0001.jpg,Jim_Flaherty_0004.jpg,1,0.578106,Jim_Flaherty,Jim_Flaherty,positive
Luis_Guzman_0001.jpg,Luis_Guzman_0004.jpg,1,0.725023,Luis_Guzman,Luis_Guzman,positive
Mike_Scioscia_0001.jpg,Mike_Scioscia_0003.jpg,1,0.486417,Mike_Scioscia,Mike_Scioscia,positive
Oprah_Winfrey_0001.jpg,Oprah_Winfrey_0002.jpg,1,0.486518,Oprah_Winfrey,Oprah_Winfrey,positive
Pierce_Brosnan_0001.jpg,Pierce_Brosnan_0004.jpg,1,0.521189,Pierce_Brosnan,Pierce_Brosnan,positive
Ralf_Schumacher_0001.jpg,Ralf_Schumacher_0004.jpg,1,0.572442,Ralf_Schumacher,Ralf_Schumacher,positive
Sok_An_0001.jpg,Sok_An_0004.jpg,1,0.620446,Sok_An,Sok_An,positive
Ambrose_Lee_0001.jpg,Ambrose_Lee_0004.jpg,1,0.722701,Ambrose_Lee,Ambrose_Lee,positive
Caio_Blat_0001.jpg,Caio_Blat_0004.jpg,1,0.535227,Caio_Blat,Caio_Blat,positive
Columba_Bush_0001.jpg,Columba_Bush_0002.jpg,1,0.579868,Columba_Bush,Columba_Bush,positive
Dan_Monson_0001.jpg,Dan_Monson_0004.jpg,1,0.642012,Dan_Monson,Dan_Monson,positive
Diana_Taurasi_0001.jpg,Diana_Taurasi_0004.jpg,1,0.739843,Diana_Taurasi,Diana_Taurasi,positive
Helo_Pinheiro_0001.jpg,Helo_Pinheiro_0002.jpg,1,0.393583,Helo_Pinheiro,Helo_Pinheiro,positive
Iva_Majoli_0001.jpg,Iva_Majoli_0004.jpg,1,0.101719,Iva_Majoli,Iva_Majoli,positive
James_Wolfensohn_0001.jpg,James_Wolfensohn_0002.jpg,1,0.634371,James_Wolfensohn,James_Wolfensohn,positive
John_Norquist_0001.jpg,John_Norquist_0003.jpg,1,0.759287,John_Norquist,John_Norquist,positive
Peter_Gabriel_0001.jpg,Peter_Gabriel_0004.jpg,1,0.309369,Peter_Gabriel,Peter_Gabriel,positive
Ray_Liotta_0001.jpg,Ray_Liotta_0004.jpg,1,0.575847,Ray_Liotta,Ray_Liotta,positive
Ruth_Pearce_0001.jpg,Ruth_Pearce_0002.jpg,1,0.016479,Ruth_Pearce,Ruth_Pearce,positive
Gary_Winnick_0001.jpg,Gary_Winnick_0004.jpg,1,0.564862,Gary_Winnick,Gary_Winnick,positive
George_Ryan_0001.jpg,George_Ryan_0004.jpg,1,0.043610,George_Ryan,George_Ryan,positive
Gordon_Campbell_0001.jpg,Gordon_Campbell_0002.jpg,1,0.571615,Gordon_Campbell,Gordon_Campbell,positive
Hermogenes_Ebdane_Jr_0001.jpg,Hermogenes_Ebdane_Jr_0003.jpg,1,0.195754,Hermogenes_Ebdane_Jr,Hermogenes_Ebdane_Jr,positive
Jeri_Ryan_0001.jpg,Jeri_Ryan_0002.jpg,1,0.640798,Jeri_Ryan,Jeri_Ryan,positive
Jim_Thome_0001.jpg,Jim_Thome_0004.jpg,1,0.558975,Jim_Thome,Jim_Thome,positive
John_Ashcroft_0001.jpg,John_Ashcroft_0003.jpg,1,0.585327,John_Ashcroft,John_Ashcroft,positive
Linda_Lingle_0001.jpg,Linda_Lingle_0003.jpg,1,0.715939,Linda_Lingle,Linda_Lingle,positive
Michael_Haneke_0001.jpg,Michael_Haneke_0004.jpg,1,0.659366,Michael_Haneke,Michael_Haneke,positive
Ray_Bradbury_0001.jpg,Ray_Bradbury_0003.jpg,1,0.520306,Ray_Bradbury,Ray_Bradbury,positive
Tim_Floyd_0001.jpg,Tim_Floyd_0003.jpg,1,0.534203,Tim_Floyd,Tim_Floyd,positive
Tino_Martinez_0001.jpg,Tino_Martinez_0003.jpg,1,0.489136,Tino_Martinez,Tino_Martinez,positive
Zhu_Rongji_0001.jpg,Zhu_Rongji_0004.jpg,1,0.709118,Zhu_Rongji,Zhu_Rongji,positive
Dirk_Kempthorne_0001.jpg,Dirk_Kempthorne_0003.jpg,1,0.526164,Dirk_Kempthorne,Dirk_Kempthorne,positive
Jenna_Elfman_0001.jpg,Jenna_Elfman_0004.jpg,1,0.497399,Jenna_Elfman,Jenna_Elfman,positive
Kurt_Schottenheimer_0001.jpg,Kurt_Schottenheimer_0002.jpg,1,0.171484,Kurt_Schottenheimer,Kurt_Schottenheimer,positive
Celia_Cruz_0001.jpg,Celia_Cruz_0003.jpg,1,0.647725,Celia_Cruz,Celia_Cruz,positive
Colin_Jackson_0001.jpg,Colin_Jackson_0003.jpg,1,0.636796,Colin_Jackson,Colin_Jackson,positive
Eric_Fehr_0001.jpg,Eric_Fehr_0003.jpg,1,0.510812,Eric_Fehr,Eric_Fehr,positive
Jane_Krakowski_0001.jpg,Jane_Krakowski_0004.jpg,1,0.522416,Jane_Krakowski,Jane_Krakowski,positive
