Wall time,Step,Value
1780031143.2307541,141600,17.559877395629883
1780031185.780888,141800,18.634580612182617
1780031226.5610247,142000,21.58317756652832
1780031265.1688817,142200,20.82452964782715
1780031306.6197252,142400,19.73284339904785
1780031349.2471857,142600,21.669618606567383
1780031390.3078744,142800,17.40541648864746
1780031429.3810613,143000,23.21336555480957
1780031470.4817598,143200,21.804813385009766
1780031512.6746929,143400,19.902996063232422
1780031553.4775329,143600,20.745580673217773
1780031592.3185525,143800,21.14446449279785
1780031633.3876557,144000,18.617902755737305
1780031676.0483727,144200,21.47219467163086
1780031714.6840296,144400,20.572208404541016
1780031756.0571911,144600,20.826831817626953
1780031794.8973627,144800,23.192289352416992
1780031839.4783673,145000,19.890302658081055
1780031878.2560947,145200,15.316882133483887
1780031919.2995238,145400,20.02077293395996
1780031958.1293342,145600,23.631792068481445
1780032002.744881,145800,20.725765228271484
1780032041.4697995,146000,19.35103988647461
1780032082.1623976,146200,19.0864315032959
1780032120.8229282,146400,21.341123580932617
1780032165.6805608,146600,23.14443588256836
1780032204.369357,146800,18.761077880859375
1780032245.636869,147000,20.414167404174805
1780032284.148066,147200,20.50574493408203
1780032329.2384806,147400,15.490002632141113
1780032368.1779895,147600,21.298187255859375
1780032406.8269238,147800,20.016468048095703
1780032448.0123482,148000,19.449708938598633
1780032490.8949142,148200,17.6373291015625
1780032531.7888563,148400,20.5568790435791
1780032570.1393669,148600,20.351146697998047
1780032610.8499494,148800,19.766725540161133
1780032653.3870144,149000,21.286550521850586
1780032694.0634365,149200,21.87892723083496
1780032732.6171525,149400,18.734922409057617
1780032773.372137,149600,20.864479064941406
1780032816.2799084,149800,20.441804885864258
1780032857.2450333,150000,21.793731689453125
1780032896.0836012,150200,21.69691276550293
1780032937.04494,150400,20.041887283325195
1780032979.7586694,150600,17.798198699951172
1780033020.6853433,150800,17.236814498901367
1780033059.5877452,151000,22.32440757751465
1780033098.1154268,151200,17.880739212036133
1780033142.8175795,151400,20.897558212280273
1780033181.6380553,151600,20.549400329589844
1780033222.9587646,151800,21.026123046875
1780033261.6314752,152000,19.49563217163086
1780033306.552579,152200,22.355792999267578
1780033345.534541,152400,19.28042984008789
1780033386.555745,152600,19.381019592285156
1780033425.0914924,152800,18.921220779418945
1780033469.8780804,153000,22.142858505249023
1780033508.328873,153200,21.356306076049805
1780033549.1580186,153400,22.12640380859375
1780033587.7809834,153600,15.476481437683105
1780033632.3182082,153800,19.384891510009766
1780033670.9097395,154000,21.11549949645996
1780033711.8596442,154200,19.870994567871094
1780033750.7201803,154400,17.746707916259766
1780033793.1995044,154600,22.81505012512207
1780033834.3428166,154800,19.8984432220459
1780033873.4666317,155000,18.04912567138672
1780033914.6258848,155200,17.322080612182617
1780033957.2696092,155400,18.176433563232422
1780033998.2411673,155600,20.57628059387207
1780034037.3222544,155800,20.53882598876953
1780034078.2917523,156000,21.285728454589844
1780034121.1187403,156200,21.531421661376953
1780034162.1345444,156400,17.27292251586914
1780034200.804009,156600,22.96587371826172
1780034241.6390853,156800,20.656665802001953
1780034284.0798845,157000,19.46595001220703
1780034325.2371862,157200,21.101442337036133
1780034364.078867,157400,20.948516845703125
1780034405.0737474,157600,18.027156829833984
1780034448.050788,157800,21.887392044067383
1780034486.831637,158000,20.883838653564453
1780034527.7788296,158200,21.374629974365234
1780034566.163824,158400,22.780006408691406
1780034610.9527893,158600,19.546039581298828
1780034649.3116298,158800,16.240528106689453
1780034690.2451584,159000,19.9450740814209
1780034729.1557817,159200,23.63654899597168
1780034774.5170302,159400,20.96298599243164
1780034813.353692,159600,18.968992233276367
1780034854.2853842,159800,19.37005043029785
1780034892.9042423,160000,21.271772384643555
1780034937.4366174,160200,22.55218505859375
1780034980.0736291,160400,18.615095138549805
1780035020.9769793,160600,20.54979133605957
1780035061.0040812,160800,20.9007511138916
1780035105.302005,161000,15.715136528015137
1780035143.2508903,161200,21.656558990478516
1780035181.4173682,161400,19.830854415893555
1780035222.075876,161600,19.49114418029785
1780035265.8237617,161800,17.063739776611328
1780035306.0626917,162000,20.232954025268555
1780035343.9244494,162200,19.697824478149414
1780035383.6751583,162400,19.509157180786133
1780035425.4184706,162600,20.70719337463379
1780035465.4063575,162800,21.877023696899414
1780035506.1239512,163000,19.56867790222168
1780035550.4420013,163200,21.29590606689453
1780035591.8650844,163400,20.206632614135742
1780035631.5173435,163600,21.406198501586914
